|url_link|title|hot|date|date2
383|https://www.ptt.cc/bbs/KoreaDrama/M.1617957443.A.CBB.html|[新聞] 韓石圭透露11月開始拍攝《浪漫醫生金師傅3》|67|04/09|0409
384|https://www.ptt.cc/bbs/KoreaDrama/M.1613375071.A.2BB.html|[心得] 哲仁王后心得|67|02/15|0215
385|https://www.ptt.cc/bbs/KoreaDrama/M.1624292157.A.235.html|[心得] 機智醫生生活 S2 EP1 - 信念決定你的態度|66|06/22|0622
386|https://www.ptt.cc/bbs/KoreaDrama/M.1624090828.A.632.html|[LIVE] 所以我和黑粉結婚了 EP16|66|06/19|0619
387|https://www.ptt.cc/bbs/KoreaDrama/M.1623843893.A.D66.html|[LIVE] JTBC 月刊家 EP01|66|06/16|0616
388|https://www.ptt.cc/bbs/KoreaDrama/M.1619876624.A.139.html|[LIVE] JTBC Undercover EP4|66|05/01|0501
389|https://www.ptt.cc/bbs/KoreaDrama/M.1617328223.A.8D4.html|[新聞] 申敏兒、金宣虎tvN新電視劇《海村恰恰恰|66|04/02|0402
390|https://www.ptt.cc/bbs/KoreaDrama/M.1611416197.A.478.html|[閒聊] 秘密花園的開頭也太快了吧  =.=|66|01/23|0123
391|https://www.ptt.cc/bbs/KoreaDrama/M.1610454051.A.803.html|[LIVE] Penthouse 上流戰爭-隱藏room的秘密故事|66|01/12|0112
392|https://www.ptt.cc/bbs/KoreaDrama/M.1623253921.A.CD8.html|[心得] 某天滅亡來到我家門前-我想和你一起去死|65|06/09|0609
393|https://www.ptt.cc/bbs/KoreaDrama/M.1618825730.A.4F2.html|[徵文] 2020最強塞子 - 惡之花|65|04/19|0419
394|https://www.ptt.cc/bbs/KoreaDrama/M.1623498418.A.231.html|[LIVE] TV朝鮮 《婚詞離曲第二季》EP1-2|64|06/12|0612
395|https://www.ptt.cc/bbs/KoreaDrama/M.1622464001.A.08B.html|[LIVE] KBS 五月的青春 EP09-EP10|64|05/31|0531
396|https://www.ptt.cc/bbs/KoreaDrama/M.1621076991.A.AD5.html|[LIVE] tvN Mine/我的上流世界 EP03-04|64|05/15|0515
397|https://www.ptt.cc/bbs/KoreaDrama/M.1619540430.A.4BD.html|[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP17-18|64|04/28|0428
398|https://www.ptt.cc/bbs/KoreaDrama/M.1619384092.A.A31.html|[心得] 文森佐EP17/18|64|04/26|0426
399|https://www.ptt.cc/bbs/KoreaDrama/M.1616122536.A.0DB.html|[心得] 追韓劇OTT總整理+friDay影音/Netflix心得|64|03/19|0319
400|https://www.ptt.cc/bbs/KoreaDrama/M.1611920426.A.A50.html|[心得] 女神降臨看來輕鬆卻深有寓意|64|01/29|0129
401|https://www.ptt.cc/bbs/KoreaDrama/M.1623988755.A.C09.html|[心得] 心情好又暖plus柳演錫心得文|63|06/18|0618
402|https://www.ptt.cc/bbs/KoreaDrama/M.1622880050.A.A0E.html|[LIVE] 所以我和黑粉結婚了 EP12|63|06/05|0605
403|https://www.ptt.cc/bbs/KoreaDrama/M.1619175084.A.C41.html|[徵文] 2020最強塞子-《秘密森林2》|63|04/23|0423
404|https://www.ptt.cc/bbs/KoreaDrama/M.1615042524.A.9C2.html|[情報] Penthouse S2 EP07預告+ EP6即時收視率|63|03/06|0306
405|https://www.ptt.cc/bbs/KoreaDrama/M.1609932102.A.A39.html|[心得] 韓影不汗黨：地下秩序 大哥的男人任時完|63|01/06|0106
406|https://www.ptt.cc/bbs/KoreaDrama/M.1621613035.A.333.html|[心得] Law School ~EP11的碎念心得 (+特輯整理)|62|05/22|0522
407|https://www.ptt.cc/bbs/KoreaDrama/M.1621693853.A.BDB.html|[心得] 某一天滅亡來到我家門前–愛的練習法則|62|05/22|0522
408|https://www.ptt.cc/bbs/KoreaDrama/M.1621424232.A.CF4.html|[LIVE] 大發不動產 EP 11|62|05/19|0519
409|https://www.ptt.cc/bbs/KoreaDrama/M.1620361426.A.773.html|[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP19-20|62|05/07|0507
410|https://www.ptt.cc/bbs/KoreaDrama/M.1619609745.A.B46.html|[LIVE] 大發不動產 EP5|62|04/28|0428
411|https://www.ptt.cc/bbs/KoreaDrama/M.1619327850.A.B20.html|[徵文] 2020最強塞子-Run On/奔向愛情|62|04/25|0425
412|https://www.ptt.cc/bbs/KoreaDrama/M.1615443530.A.407.html|[心得] 文森佐 EP01-06|62|03/11|0311
413|https://www.ptt.cc/bbs/KoreaDrama/M.1613415821.A.72D.html|[心得] 哲仁王后-令人心動的no touch夫婦|62|02/16|0216
414|https://www.ptt.cc/bbs/KoreaDrama/M.1613318859.A.E86.html|[求薦] 好看的演藝圈題材的韓劇|62|02/15|0215
415|https://www.ptt.cc/bbs/KoreaDrama/M.1610860957.A.C33.html|[心得] 越看越失望的驅魔麵館|62|01/17|0117
416|https://www.ptt.cc/bbs/KoreaDrama/M.1623485138.A.EB7.html|[LIVE] 所以我和黑粉結婚了 EP14|61|06/12|0612
417|https://www.ptt.cc/bbs/KoreaDrama/M.1620471229.A.1F3.html|[LIVE] tvN Mine/我的上流世界 EP01-02|61|05/08|0508
418|https://www.ptt.cc/bbs/KoreaDrama/M.1620004162.A.BB6.html|[新聞] 《黑道律師文森佐》收視最高16.2%|61|05/03|0503
419|https://www.ptt.cc/bbs/KoreaDrama/M.1616501004.A.B9A.html|[LIVE] SBS 朝鮮驅魔師 EP2|61|03/23|0323
420|https://www.ptt.cc/bbs/KoreaDrama/M.1616556622.A.40E.html|[新聞] KT與多家企業將中斷《朝鮮驅魔師》的廣告|61|03/24|0324
421|https://www.ptt.cc/bbs/KoreaDrama/M.1614845487.A.FDD.html|[情報] 哲仁王后回來了QAQ|61|03/04|0304
422|https://www.ptt.cc/bbs/KoreaDrama/M.1614105181.A.7EB.html|[閒聊] 女神降臨 有點看不下去…|61|02/24|0224
423|https://www.ptt.cc/bbs/KoreaDrama/M.1611585497.A.5D3.html|[閒聊] 驅魔麵館最後一集|61|01/25|0125
424|https://www.ptt.cc/bbs/KoreaDrama/M.1623330174.A.4C5.html|[問題] 請問下列韓劇哪個女生角色會柔道/跆拳道|60|06/10|0610
425|https://www.ptt.cc/bbs/KoreaDrama/M.1620819730.A.884.html|[LIVE] 大發不動產 EP9|60|05/12|0512
426|https://www.ptt.cc/bbs/KoreaDrama/M.1620382709.A.47A.html|[心得] 文森佐＿現實又殘酷的成人愛情|60|05/07|0507
427|https://www.ptt.cc/bbs/KoreaDrama/M.1619205155.A.A12.html|[徵文] 2020最強塞子-Hyena富豪辯護人|60|04/24|0424
428|https://www.ptt.cc/bbs/KoreaDrama/M.1618715167.A.EB7.html|[閒聊] 黑道律師文森佐金條的劇情|60|04/18|0418
429|https://www.ptt.cc/bbs/KoreaDrama/M.1613359082.A.8D7.html|[心得] 哲仁王后失戀觀後心得|60|02/15|0215
430|https://www.ptt.cc/bbs/KoreaDrama/M.1613136556.A.799.html|[閒聊] 哲仁王后-哲煥CP|60|02/12|0212
431|https://www.ptt.cc/bbs/KoreaDrama/M.1612427877.A.EBC.html|[閒聊] L.U.C.A EP1-2 不太會打架的發電機(雷)|60|02/04|0204
432|https://www.ptt.cc/bbs/KoreaDrama/M.1609834673.A.9B6.html|[LIVE] 愛在大都會 / 都市男女的愛情法 EP5 EP6|60|01/05|0105
433|https://www.ptt.cc/bbs/KoreaDrama/M.1609523344.A.7D9.html|[心得] 2019史劇：阿斯達 綠豆花 丘海昤 綠豆傳|60|01/02|0102
434|https://www.ptt.cc/bbs/KoreaDrama/M.1609558965.A.30C.html|[心得] 愛在大都會，名字土土但超好看的新劇|60|01/02|0102
435|https://www.ptt.cc/bbs/KoreaDrama/M.1623155235.A.E4B.html|[LIVE] SBS 羽球少年團 EP4|59|06/08|0608
436|https://www.ptt.cc/bbs/KoreaDrama/M.1620044742.A.540.html|[情報] 郭東延 黑道律師文森佐終映採訪|59|05/03|0503
437|https://www.ptt.cc/bbs/KoreaDrama/M.1618129606.A.9A0.html|[心得] 怪物EP.15~16(END)(雷) (追加文)|59|04/11|0411
438|https://www.ptt.cc/bbs/KoreaDrama/M.1617194704.A.E44.html|[LIVE] KBS 你好?是我!/哈囉,我好嗎? EP13-EP14|59|03/31|0331
439|https://www.ptt.cc/bbs/KoreaDrama/M.1613724673.A.520.html|[心得] 哲仁王后雜感|59|02/19|0219
440|https://www.ptt.cc/bbs/KoreaDrama/M.1611136131.A.A50.html|[心得] 晝與夜EP.15~16(End)(雷)|59|01/20|0120
441|https://www.ptt.cc/bbs/KoreaDrama/M.1610889543.A.A94.html|[心得] 推薦女神降臨，目前喜歡的橋段|59|01/17|0117
442|https://www.ptt.cc/bbs/KoreaDrama/M.1609997857.A.414.html|[新聞] 徐玄振、金東旭等確定演出《你是我的春天|59|01/07|0107
443|https://www.ptt.cc/bbs/KoreaDrama/M.1624278957.A.D93.html|[LIVE] SBS 羽球少年團 EP7|58|06/21|0621
444|https://www.ptt.cc/bbs/KoreaDrama/M.1620702716.A.9E9.html|[新聞] 57百想 王的戰爭 最佳男主角們的對決|58|05/11|0511
445|https://www.ptt.cc/bbs/KoreaDrama/M.1620476214.A.72A.html|[閒聊] 關於韓劇裡那些「媽媽」們|58|05/08|0508
446|https://www.ptt.cc/bbs/KoreaDrama/M.1617799424.A.D12.html|[LIVE] KBS 你好是我/哈囉我好嗎 EP15-EP16 完結|58|04/07|0407
447|https://www.ptt.cc/bbs/KoreaDrama/M.1617022005.A.190.html|[閒聊] 文森佐之錦加大廈住戶|58|03/29|0329
448|https://www.ptt.cc/bbs/KoreaDrama/M.1612662741.A.B3A.html|[閒聊] 婚詞離曲(結婚作詞、離婚作曲)Ep1-5|58|02/07|0207
449|https://www.ptt.cc/bbs/KoreaDrama/M.1619941454.A.55A.html|[閒聊] 文森佐E19最後也太刻意了|57|05/02|0502
450|https://www.ptt.cc/bbs/KoreaDrama/M.1618162011.A.FE1.html|[心得] 文森佐 EP15/EP16|57|04/12|0412
451|https://www.ptt.cc/bbs/KoreaDrama/M.1616952887.A.CD3.html|[心得] 文森佐 EP11+12|57|03/29|0329
452|https://www.ptt.cc/bbs/KoreaDrama/M.1613907963.A.10A.html|[心得] 薛西弗斯的神話EP.01~02(雷)|57|02/21|0221
453|https://www.ptt.cc/bbs/KoreaDrama/M.1623868522.A.838.html|[情報] OTT影音搜尋工具|56|06/17|0617
454|https://www.ptt.cc/bbs/KoreaDrama/M.1623349981.A.5B4.html|[閒聊] Law School之校園羅曼史篇|56|06/11|0611
455|https://www.ptt.cc/bbs/KoreaDrama/M.1619410215.A.B4E.html|[心得] 模範計程車EP.01~06(雷)|56|04/26|0426
456|https://www.ptt.cc/bbs/KoreaDrama/M.1575166419.A.4A4.html|[情報] 韓國 & 台灣 OTT 跟播平台．韓劇節目表|55|12/01|1201
457|https://www.ptt.cc/bbs/KoreaDrama/M.1619820420.A.BDE.html|[情報] NETFLIX《Move To Heaven：我是遺物整理師》|55|05/01|0501
458|https://www.ptt.cc/bbs/KoreaDrama/M.1617627242.A.09E.html|[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP13-14|55|04/05|0405
459|https://www.ptt.cc/bbs/KoreaDrama/M.1610113369.A.4E4.html|[LIVE] SBS 飛吧開天龍/延遲的正義 EP15-16|55|01/08|0108
460|https://www.ptt.cc/bbs/KoreaDrama/M.1621671640.A.3EC.html|[LIVE] 所以我和黑粉結婚了 EP8|54|05/22|0522
461|https://www.ptt.cc/bbs/KoreaDrama/M.1621332988.A.B9C.html|[新聞] 《模範計程車》吳尚浩編劇針對換人之訪問|54|05/18|0518
462|https://www.ptt.cc/bbs/KoreaDrama/M.1620174806.A.B83.html|Re: [閒聊] 文森佐有爛尾嗎？|54|05/05|0505
463|https://www.ptt.cc/bbs/KoreaDrama/M.1618753854.A.222.html|[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP15-16|54|04/18|0418
464|https://www.ptt.cc/bbs/KoreaDrama/M.1615983520.A.8B6.html|[LIVE] KBS 你好?是我!/哈囉,我好嗎? EP09-EP10|54|03/17|0317
465|https://www.ptt.cc/bbs/KoreaDrama/M.1613522993.A.684.html|[心得] 哲仁王后【昭容和奉煥靈魂共存中殿一體】|54|02/17|0217
466|https://www.ptt.cc/bbs/KoreaDrama/M.1610092378.A.B49.html|Re: [新聞] 宋慧喬確定演出金銀淑《The Glory》|54|01/08|0108
467|https://www.ptt.cc/bbs/KoreaDrama/M.1609921923.A.64E.html|[閒聊] Run On 懂沒神雜 pt.1 致敬橋段|54|01/06|0106
468|https://www.ptt.cc/bbs/KoreaDrama/M.1613026378.A.843.html|[問題] 哲仁王后EP5的一些疑問|53|02/11|0211
469|https://www.ptt.cc/bbs/KoreaDrama/M.1622651251.A.A30.html|[心得] 某一天滅亡來到我家門前-世界與你|52|06/03|0603
470|https://www.ptt.cc/bbs/KoreaDrama/M.1619666757.A.C7C.html|[心得] 大力推薦如蝶翩翩|52|04/29|0429
471|https://www.ptt.cc/bbs/KoreaDrama/M.1614135526.A.599.html|[心得] 雖然30仍17- 內心的小孩|52|02/24|0224
472|https://www.ptt.cc/bbs/KoreaDrama/M.1611404481.A.9C9.html|[LIVE] SBS 飛吧開天龍/延遲的正義 EP20 最終回|52|01/23|0123
473|https://www.ptt.cc/bbs/KoreaDrama/M.1623673743.A.086.html|[LIVE] SBS 羽球少年團 EP5|51|06/14|0614
474|https://www.ptt.cc/bbs/KoreaDrama/M.1619875508.A.CA9.html|[LIVE] OCN 《黑洞》EP2|51|05/01|0501
475|https://www.ptt.cc/bbs/KoreaDrama/M.1616117939.A.B8F.html|[新聞] 朴恩斌、路雲確定演出KBS史劇《戀慕》|51|03/19|0319
476|https://www.ptt.cc/bbs/KoreaDrama/M.1615452772.A.EFA.html|[新聞] 《阿斯達年代記》《HERE》今年可能仍無望|51|03/11|0311
477|https://www.ptt.cc/bbs/KoreaDrama/M.1610729136.A.59C.html|[心得] 晝與夜EP.13~14(雷)|51|01/16|0116
478|https://www.ptt.cc/bbs/KoreaDrama/M.1623220405.A.A57.html|[情報] Law School 主演終映感言|50|06/09|0609
479|https://www.ptt.cc/bbs/KoreaDrama/M.1622955774.A.4DF.html|[新聞] 《我的上流世界》收視率下跌(雷)|50|06/06|0606
480|https://www.ptt.cc/bbs/KoreaDrama/M.1619789466.A.13E.html|[新聞] 世界最美臉蛋Nana失靈!《oh珠仁君》收視不到1%|50|04/30|0430
481|https://www.ptt.cc/bbs/KoreaDrama/M.1617626626.A.E26.html|[情報] tvN 《Mouse》停播一次4/7(三)播出特輯(|50|04/05|0405
482|https://www.ptt.cc/bbs/KoreaDrama/M.1614878374.A.D41.html|[閒聊] 薛西弗斯的神話 梗圖篇 EP5-6|50|03/05|0305
483|https://www.ptt.cc/bbs/KoreaDrama/M.1613989912.A.A67.html|[閒聊] 薛西弗斯的神話 梗圖篇 EP1-2|50|02/22|0222
484|https://www.ptt.cc/bbs/KoreaDrama/M.1613030980.A.EBE.html|[情報] 2月新劇：《Penthouse2》(上流戰爭) SBS|50|02/11|0211
485|https://www.ptt.cc/bbs/KoreaDrama/M.1612872224.A.1A3.html|[Live] 第41屆青龍電影獎/得獎名單|50|02/09|0209
486|https://www.ptt.cc/bbs/KoreaDrama/M.1612454554.A.887.html|[心得] 女神降臨16集完結  綜合觀後感|50|02/05|0205
487|https://www.ptt.cc/bbs/KoreaDrama/M.1611883217.A.5C9.html|[心得] 女神降臨EP13.14 綜合心得|50|01/29|0129
488|https://www.ptt.cc/bbs/KoreaDrama/M.1611929831.A.FFA.html|Re: [求薦] 還有類似金牌救援的不拖職場劇+無愛情線?|50|01/29|0129
489|https://www.ptt.cc/bbs/KoreaDrama/M.1611331938.A.F18.html|[閒聊] 都市男女的戀愛法則|50|01/23|0123
490|https://www.ptt.cc/bbs/KoreaDrama/M.1624060826.A.FC1.html|[心得] 機智醫生生活 S2 EP1|49|06/19|0619
491|https://www.ptt.cc/bbs/KoreaDrama/M.1619608934.A.287.html|[LIVE] JTBC Law School EP5|49|04/28|0428
492|https://www.ptt.cc/bbs/KoreaDrama/M.1619015267.A.A96.html|[新聞] 文森佐宋仲基之動作戲名場面解析(非原標題|49|04/21|0421
493|https://www.ptt.cc/bbs/KoreaDrama/M.1617971240.A.8CB.html|[LIVE] SBS 模範計程車 EP1|49|04/09|0409
494|https://www.ptt.cc/bbs/KoreaDrama/M.1617897909.A.E8C.html|[心得] 薛西弗斯的神話觀後心得(有雷)|49|04/09|0409
495|https://www.ptt.cc/bbs/KoreaDrama/M.1617328908.A.62A.html|[心得] 我的大叔－不斷重看的神劇|49|04/02|0402
496|https://www.ptt.cc/bbs/KoreaDrama/M.1613749316.A.6D5.html|[閒聊] 前輩，那支口紅不要塗 梗圖篇 EP1-4|49|02/19|0219
497|https://www.ptt.cc/bbs/KoreaDrama/M.1613556825.A.2CA.html|[閒聊] 看過秘密森林的問題|49|02/17|0217
498|https://www.ptt.cc/bbs/KoreaDrama/M.1611078878.A.F99.html|[情報] 哲仁王后 EP13 文字預告 & 花絮(新增)|49|01/20|0120
499|https://www.ptt.cc/bbs/KoreaDrama/M.1624040757.A.E3F.html|[情報] 機智醫生生活:機智露營生活&機智掏空硬碟|48|06/19|0619
500|https://www.ptt.cc/bbs/KoreaDrama/M.1623158589.A.08D.html|[問題] 請問電視劇-便利店超新星推嗎|48|06/08|0608
501|https://www.ptt.cc/bbs/KoreaDrama/M.1622547555.A.E28.html|[新聞] 強調原創的OCN，現在淪落到邊緣頻道了嗎?|48|06/01|0601
502|https://www.ptt.cc/bbs/KoreaDrama/M.1622275951.A.857.html|[LIVE] 所以我和黑粉結婚了 EP10|48|05/29|0529
503|https://www.ptt.cc/bbs/KoreaDrama/M.1619366047.A.69F.html|[徵文] 2020最強塞子-了解的不多也無妨，是一家人|48|04/25|0425
504|https://www.ptt.cc/bbs/KoreaDrama/M.1617451295.A.783.html|[LIVE] SBS Penthouse/上流戰爭 S2 特輯|48|04/03|0403
505|https://www.ptt.cc/bbs/KoreaDrama/M.1615377613.A.6F1.html|[LIVE] KBS 你好?是我!/哈囉,我好嗎? EP07-EP08|48|03/10|0310
506|https://www.ptt.cc/bbs/KoreaDrama/M.1614323834.A.701.html|[心得] 7年後才找到的Healer(雷)|48|02/26|0226
507|https://www.ptt.cc/bbs/KoreaDrama/M.1613360675.A.31D.html|[心得] 哲仁王后雜感|48|02/15|0215
508|https://www.ptt.cc/bbs/KoreaDrama/M.1610759788.A.E7F.html|[心得] 追女神降臨到ep10目前的感想  微雷|48|01/16|0116
509|https://www.ptt.cc/bbs/KoreaDrama/M.1610123046.A.036.html|[閒聊] 女神降臨-是男神降臨還是春天來了|48|01/09|0109
510|https://www.ptt.cc/bbs/KoreaDrama/M.1624337385.A.F41.html|[新聞] IMDb評選「2021上半年最佳韓劇TOP10」！|47|06/22|0622
511|https://www.ptt.cc/bbs/KoreaDrama/M.1623297054.A.530.html|[心得] Law School EP.15~16(END)(雷)|47|06/10|0610
512|https://www.ptt.cc/bbs/KoreaDrama/M.1619779444.A.918.html|[心得] 《黑道律師文森佐》完結前感想(雷）|47|04/30|0430
513|https://www.ptt.cc/bbs/KoreaDrama/M.1619354504.A.BA9.html|[徵文] 2020最強塞子-你喜歡布拉姆斯嗎？|47|04/25|0425
514|https://www.ptt.cc/bbs/KoreaDrama/M.1619005973.A.80B.html|[LIVE] 大發不動產 EP3|47|04/21|0421
515|https://www.ptt.cc/bbs/KoreaDrama/M.1618484646.A.E9E.html|[新聞] 孫藝真有望主演《三十九》與田美都合作|47|04/15|0415
516|https://www.ptt.cc/bbs/KoreaDrama/M.1618196256.A.5D2.html|[情報] 第57屆百想藝術大賞入圍名單 - 電影部門|47|04/12|0412
517|https://www.ptt.cc/bbs/KoreaDrama/M.1617541023.A.AAB.html|[心得] 陽光先生我再刷了|47|04/04|0404
518|https://www.ptt.cc/bbs/KoreaDrama/M.1616670107.A.BAB.html|[新聞] 《月升之江》第3次重拍！羅人友補足前6|47|03/25|0325
519|https://www.ptt.cc/bbs/KoreaDrama/M.1616599546.A.FFE.html|[心得] 一看入迷的Train追兇列車|47|03/24|0324
520|https://www.ptt.cc/bbs/KoreaDrama/M.1613552445.A.1DE.html|[心得] 令人悸動經典韓劇~請回答1988/1994/1997|47|02/17|0217
521|https://www.ptt.cc/bbs/KoreaDrama/M.1613440110.A.8AA.html|[心得] 哲仁王后-失戀後的釋懷|47|02/16|0216
522|https://www.ptt.cc/bbs/KoreaDrama/M.1623584576.A.0F5.html|[LIVE] 打包袱－盜取命運 EP14|46|06/13|0613
523|https://www.ptt.cc/bbs/KoreaDrama/M.1621219774.A.168.html|[閒聊] Mine 我的上流世界 ep1-4心得+猜測（雷）|46|05/17|0517
524|https://www.ptt.cc/bbs/KoreaDrama/M.1620483831.A.3B0.html|[閒聊] 《模範計程車》事件原型 (至第8集)|46|05/08|0508
525|https://www.ptt.cc/bbs/KoreaDrama/M.1619490938.A.2A6.html|[新聞] 姜昇潤確定出演《voice4 》|46|04/27|0427
526|https://www.ptt.cc/bbs/KoreaDrama/M.1617039819.A.E3E.html|[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP11-12|46|03/30|0330
527|https://www.ptt.cc/bbs/KoreaDrama/M.1613910899.A.14A.html|[LIVE] Times EP2|46|02/21|0221
528|https://www.ptt.cc/bbs/KoreaDrama/M.1612515496.A.CEB.html|[心得] 檢法男女2...你喜歡CSI嗎?|46|02/05|0205
529|https://www.ptt.cc/bbs/KoreaDrama/M.1622795384.A.94C.html|[LIVE] 所以我和黑粉結婚了 EP11|45|06/04|0604
530|https://www.ptt.cc/bbs/KoreaDrama/M.1622463993.A.4F7.html|[LIVE] SBS 羽球少年團 EP1|45|05/31|0531
531|https://www.ptt.cc/bbs/KoreaDrama/M.1616781450.A.431.html|[情報] 《怪物》記者會/劇評/小測驗|45|03/27|0327
532|https://www.ptt.cc/bbs/KoreaDrama/M.1611319272.A.478.html|[LIVE] SBS 飛吧開天龍/延遲的正義 EP19|45|01/22|0122
533|https://www.ptt.cc/bbs/KoreaDrama/M.1609775269.A.1D0.html|[心得] Run On 主角和台詞都有神奇的魅力|45|01/04|0104
534|https://www.ptt.cc/bbs/KoreaDrama/M.1623972234.A.2DE.html|[新聞] 《機醫2》tvN歷代首播收視紀錄第一|44|06/18|0618
535|https://www.ptt.cc/bbs/KoreaDrama/M.1624077449.A.632.html|[心得] 機智醫生2 全世界最暖的醫生安政源|44|06/19|0619
536|https://www.ptt.cc/bbs/KoreaDrama/M.1621415664.A.3F9.html|[新聞] 徐仁國校服帥樣掀轟動！同床共枕朴寶英|44|05/19|0519
537|https://www.ptt.cc/bbs/KoreaDrama/M.1617637932.A.0CA.html|[心得] PenthouseS2最終回~~我的羅蓮CP絕不能be|44|04/05|0405
538|https://www.ptt.cc/bbs/KoreaDrama/M.1616303259.A.B9F.html|[心得] 黃金光輝的人生|44|03/21|0321
539|https://www.ptt.cc/bbs/KoreaDrama/M.1615378920.A.DB1.html|[新聞] 《上流戰爭3》開始創作 劇情走向保密到家|44|03/10|0310
540|https://www.ptt.cc/bbs/KoreaDrama/M.1614677224.A.BE9.html|[新聞] ASTRO車銀優變身驅魔使者 合作金南佶|44|03/02|0302
541|https://www.ptt.cc/bbs/KoreaDrama/M.1614221397.A.CCF.html|[新聞] NETFLIX公開2021原創電影及戲劇陣容|44|02/25|0225
542|https://www.ptt.cc/bbs/KoreaDrama/M.1612460452.A.A00.html|[閒聊] 我的大叔-至安其實不是好人|44|02/05|0205
543|https://www.ptt.cc/bbs/KoreaDrama/M.1610435158.A.200.html|[新聞] 《驅魔麵館》刷新OCN收視紀錄|44|01/12|0112
544|https://www.ptt.cc/bbs/KoreaDrama/M.1609655591.A.064.html|[心得]《Run on》好像有點奇怪的奇善謙|44|01/03|0103
545|https://www.ptt.cc/bbs/KoreaDrama/M.1624104097.A.542.html|[心得] 機智醫生生活S2 ep1 我們熟悉的那些醫師們|43|06/19|0619
546|https://www.ptt.cc/bbs/KoreaDrama/M.1623771513.A.4AF.html|[心得] 機智醫生生活 & 嫉妒的化身|43|06/15|0615
547|https://www.ptt.cc/bbs/KoreaDrama/M.1619364956.A.F9C.html|[徵文] 2020最強塞子-雙甲路邊攤|43|04/25|0425
548|https://www.ptt.cc/bbs/KoreaDrama/M.1618063528.A.E3F.html|[心得] 薛西弗斯的神話，我到底看了什麼（雷|43|04/10|0410
549|https://www.ptt.cc/bbs/KoreaDrama/M.1616436862.A.70D.html|[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP9-10|43|03/23|0323
550|https://www.ptt.cc/bbs/KoreaDrama/M.1615731727.A.121.html|[心得] 怪物 EP1-8(雷)|43|03/14|0314
551|https://www.ptt.cc/bbs/KoreaDrama/M.1612493409.A.91F.html|[情報] JTBC 水木劇《Sisyphus》曹承佑/朴信惠|43|02/05|0205
552|https://www.ptt.cc/bbs/KoreaDrama/M.1622898066.A.B09.html|[LIVE] OCN 《黑洞》EP12 (END)|42|06/05|0605
553|https://www.ptt.cc/bbs/KoreaDrama/M.1622693769.A.692.html|[情報] 柳惠英喜歡<LAW SCHOOL>姜率A的理由(採訪|42|06/03|0603
554|https://www.ptt.cc/bbs/KoreaDrama/M.1619532249.A.240.html|[情報] OCN 4月新劇《黑洞》|42|04/27|0427
555|https://www.ptt.cc/bbs/KoreaDrama/M.1619538044.A.2E6.html|[情報] Mouse 4/28、4/29停播一次播特輯(雷)|42|04/27|0427
556|https://www.ptt.cc/bbs/KoreaDrama/M.1615743662.A.64A.html|[心得] 文森佐 EP7-8 第八集定律怎樣都要有阿~斯|42|03/15|0315
557|https://www.ptt.cc/bbs/KoreaDrama/M.1615049254.A.D40.html|[心得] MOUSE EP.01~02(雷)|42|03/07|0307
558|https://www.ptt.cc/bbs/KoreaDrama/M.1614818524.A.B24.html|[新聞] 金南佶確定演出《ISLAND》|42|03/04|0304
559|https://www.ptt.cc/bbs/KoreaDrama/M.1613824482.A.B8E.html|[LIVE] Times EP1|42|02/20|0220
560|https://www.ptt.cc/bbs/KoreaDrama/M.1613835223.A.879.html|[心得] 上流戰爭我迷上了秀蓮了..(有雷)|42|02/20|0220
561|https://www.ptt.cc/bbs/KoreaDrama/M.1612627172.A.CF7.html|[心得] 重返18歲 - 親情、友情、愛情俱全|42|02/06|0206
562|https://www.ptt.cc/bbs/KoreaDrama/M.1611749722.A.5F3.html|[LIVE] KBS 出軌的話就死定了 EP15-EP16 最終回|42|01/27|0127
563|https://www.ptt.cc/bbs/KoreaDrama/M.1611387426.A.03C.html|[心得] 女神降臨11~12+花絮心得|42|01/23|0123
564|https://www.ptt.cc/bbs/KoreaDrama/M.1610174304.A.AD0.html|[新聞] 女神降臨》作家坦言自己迷上黃寅燁！|42|01/09|0109
565|https://www.ptt.cc/bbs/KoreaDrama/M.1623748898.A.C1A.html|[新聞]《機智醫生生活2》回來了!複習上一季5大劇情伏筆|41|06/15|0615
566|https://www.ptt.cc/bbs/KoreaDrama/M.1623399509.A.391.html|[LIVE] 所以我和黑粉結婚了 EP13|41|06/11|0611
567|https://www.ptt.cc/bbs/KoreaDrama/M.1622474017.A.A72.html|[新聞] 《我的上流世界》208萬人看 再創收視新高|41|05/31|0531
568|https://www.ptt.cc/bbs/KoreaDrama/M.1622491266.A.105.html|[心得] 某一天滅亡來到我家門前－最初也是唯一|41|06/01|0601
569|https://www.ptt.cc/bbs/KoreaDrama/M.1622272540.A.8A6.html|[心得] 陽光先生雜感(雷)|41|05/29|0529
570|https://www.ptt.cc/bbs/KoreaDrama/M.1621879388.A.036.html|[心得] 讓人心動的韓劇（2）|41|05/25|0525
571|https://www.ptt.cc/bbs/KoreaDrama/M.1618806698.A.E29.html|[心得] 大推模範計程車1~4|41|04/19|0419
